t_f_9901.2Hz,V1_f_9901.2Hz,t_f_990.1Hz,V1_f_990.1Hz,t_f_99.0Hz,V1_f_99.0Hz,t_f_9.9Hz,V1_f_9.9Hz,t_f_1.0Hz,V1_f_1.0Hz
-0.0001576,0.52,-0.0001576,0.52,-0.01576,4.04,-0.1576,4.0,-1.576,4.0
-0.00015744,0.52,-0.00015744,0.52,-0.015744,4.0,-0.15744,4.0,-1.5744,4.0
-0.00015728,0.52,-0.00015728,0.52,-0.015728,4.0,-0.15728,4.0,-1.5728,4.0
-0.00015712000000000001,0.52,-0.00015712000000000001,0.52,-0.015712,4.0,-0.15712,4.0,-1.5712000000000002,4.04
-0.00015696000000000002,0.56,-0.00015696000000000002,0.56,-0.015696,4.0,-0.15696000000000002,4.0,-1.5696,4.0
-0.00015680000000000002,0.52,-0.00015680000000000002,0.52,-0.01568,4.0,-0.1568,4.04,-1.568,4.0
-0.00015664000000000002,0.52,-0.00015664000000000002,0.52,-0.015664,4.0,-0.15664,4.0,-1.5664,4.0
-0.00015648000000000002,0.52,-0.00015648000000000002,0.56,-0.015648,4.0,-0.15648,4.0,-1.5648000000000002,4.0
-0.00015632000000000002,0.52,-0.00015632000000000002,0.52,-0.015632,4.0,-0.15632000000000001,4.0,-1.5632000000000001,4.0
-0.00015616000000000002,0.56,-0.00015616000000000002,0.52,-0.015616,4.0,-0.15616,4.04,-1.5616,4.0
-0.00015600000000000002,0.52,-0.00015600000000000002,0.52,-0.015600000000000001,4.0,-0.156,4.0,-1.56,4.0
-0.00015584000000000003,0.56,-0.00015584000000000003,0.56,-0.015584,4.0,-0.15584,4.0,-1.5584,4.0
-0.00015568,0.52,-0.00015568,0.52,-0.015568,4.0,-0.15568,4.04,-1.5568000000000002,4.0
-0.00015552,0.52,-0.00015552,0.56,-0.015552,4.0,-0.15552,4.0,-1.5552000000000001,4.0
-0.00015536,0.52,-0.00015536,0.52,-0.015536000000000001,4.0,-0.15536,4.0,-1.5536,4.0
-0.0001552,0.52,-0.0001552,0.52,-0.01552,4.0,-0.1552,4.0,-1.552,4.0
-0.00015504,0.52,-0.00015504,0.52,-0.015504,4.0,-0.15504,4.04,-1.5504,4.0
-0.00015488,0.52,-0.00015488,0.52,-0.015488,4.0,-0.15488,4.0,-1.5488000000000002,4.0
-0.00015472,0.52,-0.00015472,0.52,-0.015472,4.0,-0.15472,4.0,-1.5472000000000001,4.0
-0.00015456,0.52,-0.00015456,0.52,-0.015456000000000001,4.0,-0.15456,4.0,-1.5456,4.0
-0.0001544,0.52,-0.0001544,0.52,-0.01544,4.0,-0.1544,4.0,-1.544,4.0
-0.00015424000000000001,0.52,-0.00015424000000000001,0.52,-0.015424,4.0,-0.15424000000000002,4.0,-1.5424,4.0
-0.00015408000000000002,0.52,-0.00015408000000000002,0.52,-0.015408,4.0,-0.15408,4.0,-1.5408000000000002,4.0
-0.00015392000000000002,0.52,-0.00015392000000000002,0.52,-0.015392000000000001,4.0,-0.15392,4.0,-1.5392000000000001,4.0
-0.00015376000000000002,0.52,-0.00015376000000000002,0.56,-0.015376,4.0,-0.15376,4.0,-1.5376,4.0
